service_id,date,exception_type
201,20230930,1
201,20231226,1
202,20230102,1
202,20230123,1
202,20230125,1
202,20230405,1
202,20230407,1
202,20230408,1
202,20230410,1
202,20230501,1
202,20230526,1
202,20230701,1
202,20230930,1
202,20231002,1
202,20231023,1
202,20231225,1
203,20230125,1
203,20230405,1
203,20230407,1
203,20230408,1
203,20230526,1
203,20230701,1
203,20230930,1
204,20230102,1
204,20230123,1
204,20230124,1
204,20230407,1
204,20230408,1
204,20230410,1
204,20230501,1
204,20230526,1
204,20230701,1
204,20230930,1
204,20231002,1
204,20231023,1
204,20231225,1
204,20231226,1
205,20230124,1
205,20230407,1
205,20230408,1
205,20230526,1
205,20230701,1
205,20230930,1
205,20231226,1
206,20230102,1
206,20230123,1
206,20230407,1
206,20230408,1
206,20230410,1
206,20230501,1
206,20230526,1
206,20230701,1
206,20230930,1
206,20231002,1
206,20231023,1
206,20231225,1
207,20230407,1
207,20230408,1
207,20230526,1
207,20230701,1
207,20230930,1
208,20230102,1
208,20230123,1
208,20230124,1
208,20230125,1
208,20230405,1
208,20230408,1
208,20230410,1
208,20230501,1
208,20230622,1
208,20230701,1
208,20230930,1
208,20231002,1
208,20231023,1
208,20231225,1
208,20231226,1
209,20230124,1
209,20230125,1
209,20230405,1
209,20230408,1
209,20230622,1
209,20230701,1
209,20230930,1
209,20231226,1
210,20230102,1
210,20230123,1
210,20230125,1
210,20230405,1
210,20230408,1
210,20230410,1
210,20230501,1
210,20230622,1
210,20230701,1
210,20230930,1
210,20231002,1
210,20231023,1
210,20231225,1
211,20230125,1
211,20230405,1
211,20230408,1
211,20230622,1
211,20230701,1
211,20230930,1
212,20230102,1
212,20230123,1
212,20230124,1
212,20230408,1
212,20230410,1
212,20230501,1
212,20230622,1
212,20230701,1
212,20230930,1
212,20231002,1
212,20231023,1
212,20231225,1
212,20231226,1
213,20230124,1
213,20230408,1
213,20230622,1
213,20230701,1
213,20230930,1
213,20231226,1
214,20230102,1
214,20230123,1
214,20230408,1
214,20230410,1
214,20230501,1
214,20230622,1
214,20230701,1
214,20230930,1
214,20231002,1
214,20231023,1
214,20231225,1
215,20230408,1
215,20230622,1
215,20230701,1
215,20230930,1
216,20230102,1
216,20230123,1
216,20230124,1
216,20230125,1
216,20230405,1
216,20230408,1
216,20230410,1
216,20230501,1
216,20230701,1
216,20230930,1
216,20231002,1
216,20231023,1
216,20231225,1
216,20231226,1
217,20230124,1
217,20230125,1
217,20230405,1
217,20230408,1
217,20230701,1
217,20230930,1
217,20231226,1
218,20230102,1
218,20230123,1
218,20230125,1
218,20230405,1
218,20230408,1
218,20230410,1
218,20230501,1
218,20230701,1
218,20230930,1
218,20231002,1
218,20231023,1
218,20231225,1
219,20230125,1
219,20230405,1
219,20230408,1
219,20230701,1
219,20230930,1
220,20230102,1
220,20230123,1
220,20230124,1
220,20230408,1
220,20230410,1
220,20230501,1
220,20230701,1
220,20230930,1
220,20231002,1
220,20231023,1
220,20231225,1
220,20231226,1
221,20230124,1
221,20230408,1
221,20230701,1
221,20230930,1
221,20231226,1
222,20230102,1
222,20230123,1
222,20230408,1
222,20230410,1
222,20230501,1
222,20230701,1
222,20230930,1
222,20231002,1
222,20231023,1
222,20231225,1
223,20230408,1
223,20230701,1
223,20230930,1
224,20230102,1
224,20230123,1
224,20230124,1
224,20230125,1
224,20230405,1
224,20230407,1
224,20230410,1
224,20230501,1
224,20230526,1
224,20230622,1
224,20231002,1
224,20231023,1
224,20231225,1
224,20231226,1
225,20230124,1
225,20230125,1
225,20230405,1
225,20230407,1
225,20230526,1
225,20230622,1
225,20231226,1
226,20230102,1
226,20230123,1
226,20230125,1
226,20230405,1
226,20230407,1
226,20230410,1
226,20230501,1
226,20230526,1
226,20230622,1
226,20231002,1
226,20231023,1
226,20231225,1
227,20230125,1
227,20230405,1
227,20230407,1
227,20230526,1
227,20230622,1
228,20230102,1
228,20230123,1
228,20230124,1
228,20230407,1
228,20230410,1
228,20230501,1
228,20230526,1
228,20230622,1
228,20231002,1
228,20231023,1
228,20231225,1
228,20231226,1
229,20230124,1
229,20230407,1
229,20230526,1
229,20230622,1
229,20231226,1
230,20230102,1
230,20230123,1
230,20230407,1
230,20230410,1
230,20230501,1
230,20230526,1
230,20230622,1
230,20231002,1
230,20231023,1
230,20231225,1
231,20230407,1
231,20230526,1
231,20230622,1
232,20230102,1
232,20230123,1
232,20230124,1
232,20230125,1
232,20230405,1
232,20230407,1
232,20230410,1
232,20230501,1
232,20230526,1
232,20231002,1
232,20231023,1
232,20231225,1
232,20231226,1
233,20230124,1
233,20230125,1
233,20230405,1
233,20230407,1
233,20230526,1
233,20231226,1
234,20230102,1
234,20230123,1
234,20230125,1
234,20230405,1
234,20230407,1
234,20230410,1
234,20230501,1
234,20230526,1
234,20231002,1
234,20231023,1
234,20231225,1
235,20230125,1
235,20230405,1
235,20230407,1
235,20230526,1
236,20230102,1
236,20230123,1
236,20230124,1
236,20230407,1
236,20230410,1
236,20230501,1
236,20230526,1
236,20231002,1
236,20231023,1
236,20231225,1
236,20231226,1
237,20230124,1
237,20230407,1
237,20230526,1
237,20231226,1
238,20230102,1
238,20230123,1
238,20230407,1
238,20230410,1
238,20230501,1
238,20230526,1
238,20231002,1
238,20231023,1
238,20231225,1
239,20230407,1
239,20230526,1
240,20230102,1
240,20230123,1
240,20230124,1
240,20230125,1
240,20230405,1
240,20230410,1
240,20230501,1
240,20230622,1
240,20231002,1
240,20231023,1
240,20231225,1
240,20231226,1
241,20230124,1
241,20230125,1
241,20230405,1
241,20230622,1
241,20231226,1
242,20230102,1
242,20230123,1
242,20230125,1
242,20230405,1
242,20230410,1
242,20230501,1
242,20230622,1
242,20231002,1
242,20231023,1
242,20231225,1
243,20230125,1
243,20230405,1
243,20230622,1
244,20230102,1
244,20230123,1
244,20230124,1
244,20230410,1
244,20230501,1
244,20230622,1
244,20231002,1
244,20231023,1
244,20231225,1
244,20231226,1
245,20230124,1
245,20230622,1
245,20231226,1
246,20230102,1
246,20230123,1
246,20230410,1
246,20230501,1
246,20230622,1
246,20231002,1
246,20231023,1
246,20231225,1
247,20230622,1
248,20230102,1
248,20230123,1
248,20230124,1
248,20230125,1
248,20230405,1
248,20230410,1
248,20230501,1
248,20231002,1
248,20231023,1
248,20231225,1
248,20231226,1
249,20230124,1
249,20230125,1
249,20230405,1
249,20231226,1
250,20230102,1
250,20230123,1
250,20230125,1
250,20230405,1
250,20230410,1
250,20230501,1
250,20231002,1
250,20231023,1
250,20231225,1
251,20230125,1
251,20230405,1
252,20230102,1
252,20230123,1
252,20230124,1
252,20230410,1
252,20230501,1
252,20231002,1
252,20231023,1
252,20231225,1
252,20231226,1
253,20230124,1
253,20231226,1
254,20230102,1
254,20230123,1
254,20230410,1
254,20230501,1
254,20231002,1
254,20231023,1
254,20231225,1
257,20230102,2
257,20230123,2
257,20230410,2
257,20230501,2
257,20231002,2
257,20231023,2
257,20231225,2
258,20230124,2
258,20231226,2
259,20230102,2
259,20230123,2
259,20230124,2
259,20230410,2
259,20230501,2
259,20231002,2
259,20231023,2
259,20231225,2
259,20231226,2
260,20230125,2
260,20230405,2
261,20230102,2
261,20230123,2
261,20230125,2
261,20230405,2
261,20230410,2
261,20230501,2
261,20231002,2
261,20231023,2
261,20231225,2
262,20230124,2
262,20230125,2
262,20230405,2
262,20231226,2
263,20230102,2
263,20230123,2
263,20230124,2
263,20230125,2
263,20230405,2
263,20230410,2
263,20230501,2
263,20231002,2
263,20231023,2
263,20231225,2
263,20231226,2
264,20230622,2
265,20230102,2
265,20230123,2
265,20230410,2
265,20230501,2
265,20230622,2
265,20231002,2
265,20231023,2
265,20231225,2
266,20230124,2
266,20230622,2
266,20231226,2
267,20230102,2
267,20230123,2
267,20230124,2
267,20230410,2
267,20230501,2
267,20230622,2
267,20231002,2
267,20231023,2
267,20231225,2
267,20231226,2
268,20230125,2
268,20230405,2
268,20230622,2
269,20230102,2
269,20230123,2
269,20230125,2
269,20230405,2
269,20230410,2
269,20230501,2
269,20230622,2
269,20231002,2
269,20231023,2
269,20231225,2
270,20230124,2
270,20230125,2
270,20230405,2
270,20230622,2
270,20231226,2
271,20230102,2
271,20230123,2
271,20230124,2
271,20230125,2
271,20230405,2
271,20230410,2
271,20230501,2
271,20230622,2
271,20231002,2
271,20231023,2
271,20231225,2
271,20231226,2
272,20230407,2
272,20230526,2
273,20230102,2
273,20230123,2
273,20230407,2
273,20230410,2
273,20230501,2
273,20230526,2
273,20231002,2
273,20231023,2
273,20231225,2
274,20230124,2
274,20230407,2
274,20230526,2
274,20231226,2
275,20230102,2
275,20230123,2
275,20230124,2
275,20230407,2
275,20230410,2
275,20230501,2
275,20230526,2
275,20231002,2
275,20231023,2
275,20231225,2
275,20231226,2
276,20230125,2
276,20230405,2
276,20230407,2
276,20230526,2
277,20230102,2
277,20230123,2
277,20230125,2
277,20230405,2
277,20230407,2
277,20230410,2
277,20230501,2
277,20230526,2
277,20231002,2
277,20231023,2
277,20231225,2
278,20230124,2
278,20230125,2
278,20230405,2
278,20230407,2
278,20230526,2
278,20231226,2
279,20230102,2
279,20230123,2
279,20230124,2
279,20230125,2
279,20230405,2
279,20230407,2
279,20230410,2
279,20230501,2
279,20230526,2
279,20231002,2
279,20231023,2
279,20231225,2
279,20231226,2
280,20230407,2
280,20230526,2
280,20230622,2
281,20230102,2
281,20230123,2
281,20230407,2
281,20230410,2
281,20230501,2
281,20230526,2
281,20230622,2
281,20231002,2
281,20231023,2
281,20231225,2
282,20230124,2
282,20230407,2
282,20230526,2
282,20230622,2
282,20231226,2
283,20230102,2
283,20230123,2
283,20230124,2
283,20230407,2
283,20230410,2
283,20230501,2
283,20230526,2
283,20230622,2
283,20231002,2
283,20231023,2
283,20231225,2
283,20231226,2
284,20230125,2
284,20230405,2
284,20230407,2
284,20230526,2
284,20230622,2
285,20230102,2
285,20230123,2
285,20230125,2
285,20230405,2
285,20230407,2
285,20230410,2
285,20230501,2
285,20230526,2
285,20230622,2
285,20231002,2
285,20231023,2
285,20231225,2
286,20230124,2
286,20230125,2
286,20230405,2
286,20230407,2
286,20230526,2
286,20230622,2
286,20231226,2
287,20230102,2
287,20230123,2
287,20230124,2
287,20230125,2
287,20230405,2
287,20230407,2
287,20230410,2
287,20230501,2
287,20230526,2
287,20230622,2
287,20231002,2
287,20231023,2
287,20231225,2
287,20231226,2
288,20230408,2
288,20230701,2
288,20230930,2
289,20230102,2
289,20230123,2
289,20230408,2
289,20230410,2
289,20230501,2
289,20230701,2
289,20230930,2
289,20231002,2
289,20231023,2
289,20231225,2
290,20230124,2
290,20230408,2
290,20230701,2
290,20230930,2
290,20231226,2
291,20230102,2
291,20230123,2
291,20230124,2
291,20230408,2
291,20230410,2
291,20230501,2
291,20230701,2
291,20230930,2
291,20231002,2
291,20231023,2
291,20231225,2
291,20231226,2
292,20230125,2
292,20230405,2
292,20230408,2
292,20230701,2
292,20230930,2
293,20230102,2
293,20230123,2
293,20230125,2
293,20230405,2
293,20230408,2
293,20230410,2
293,20230501,2
293,20230701,2
293,20230930,2
293,20231002,2
293,20231023,2
293,20231225,2
294,20230124,2
294,20230125,2
294,20230405,2
294,20230408,2
294,20230701,2
294,20230930,2
294,20231226,2
295,20230102,2
295,20230123,2
295,20230124,2
295,20230125,2
295,20230405,2
295,20230408,2
295,20230410,2
295,20230501,2
295,20230701,2
295,20230930,2
295,20231002,2
295,20231023,2
295,20231225,2
295,20231226,2
296,20230408,2
296,20230622,2
296,20230701,2
296,20230930,2
297,20230102,2
297,20230123,2
297,20230408,2
297,20230410,2
297,20230501,2
297,20230622,2
297,20230701,2
297,20230930,2
297,20231002,2
297,20231023,2
297,20231225,2
298,20230124,2
298,20230408,2
298,20230622,2
298,20230701,2
298,20230930,2
298,20231226,2
299,20230102,2
299,20230123,2
299,20230124,2
299,20230408,2
299,20230410,2
299,20230501,2
299,20230622,2
299,20230701,2
299,20230930,2
299,20231002,2
299,20231023,2
299,20231225,2
299,20231226,2
300,20230125,2
300,20230405,2
300,20230408,2
300,20230622,2
300,20230701,2
300,20230930,2
301,20230102,2
301,20230123,2
301,20230125,2
301,20230405,2
301,20230408,2
301,20230410,2
301,20230501,2
301,20230622,2
301,20230701,2
301,20230930,2
301,20231002,2
301,20231023,2
301,20231225,2
302,20230124,2
302,20230125,2
302,20230405,2
302,20230408,2
302,20230622,2
302,20230701,2
302,20230930,2
302,20231226,2
303,20230102,2
303,20230123,2
303,20230124,2
303,20230125,2
303,20230405,2
303,20230408,2
303,20230410,2
303,20230501,2
303,20230622,2
303,20230701,2
303,20230930,2
303,20231002,2
303,20231023,2
303,20231225,2
303,20231226,2
304,20230407,2
304,20230408,2
304,20230526,2
304,20230701,2
304,20230930,2
305,20230102,2
305,20230123,2
305,20230407,2
305,20230408,2
305,20230410,2
305,20230501,2
305,20230526,2
305,20230701,2
305,20230930,2
305,20231002,2
305,20231023,2
305,20231225,2
306,20230124,2
306,20230407,2
306,20230408,2
306,20230526,2
306,20230701,2
306,20230930,2
306,20231226,2
307,20230102,2
307,20230123,2
307,20230124,2
307,20230407,2
307,20230408,2
307,20230410,2
307,20230501,2
307,20230526,2
307,20230701,2
307,20230930,2
307,20231002,2
307,20231023,2
307,20231225,2
307,20231226,2
308,20230125,2
308,20230405,2
308,20230407,2
308,20230408,2
308,20230526,2
308,20230701,2
308,20230930,2
309,20230102,2
309,20230123,2
309,20230125,2
309,20230405,2
309,20230407,2
309,20230408,2
309,20230410,2
309,20230501,2
309,20230526,2
309,20230701,2
309,20230930,2
309,20231002,2
309,20231023,2
309,20231225,2
310,20230124,2
310,20230125,2
310,20230405,2
310,20230407,2
310,20230408,2
310,20230526,2
310,20230701,2
310,20230930,2
310,20231226,2
311,20230102,2
311,20230123,2
311,20230124,2
311,20230125,2
311,20230405,2
311,20230407,2
311,20230408,2
311,20230410,2
311,20230501,2
311,20230526,2
311,20230701,2
311,20230930,2
311,20231002,2
311,20231023,2
311,20231225,2
311,20231226,2
312,20230407,2
312,20230408,2
312,20230526,2
312,20230622,2
312,20230701,2
312,20230930,2
313,20230102,2
313,20230123,2
313,20230407,2
313,20230408,2
313,20230410,2
313,20230501,2
313,20230526,2
313,20230622,2
313,20230701,2
313,20230930,2
313,20231002,2
313,20231023,2
313,20231225,2
314,20230124,2
314,20230407,2
314,20230408,2
314,20230526,2
314,20230622,2
314,20230701,2
314,20230930,2
314,20231226,2
315,20230102,2
315,20230123,2
315,20230124,2
315,20230407,2
315,20230408,2
315,20230410,2
315,20230501,2
315,20230526,2
315,20230622,2
315,20230701,2
315,20230930,2
315,20231002,2
315,20231023,2
315,20231225,2
315,20231226,2
316,20230125,2
316,20230405,2
316,20230407,2
316,20230408,2
316,20230526,2
316,20230622,2
316,20230701,2
316,20230930,2
317,20230102,2
317,20230123,2
317,20230125,2
317,20230405,2
317,20230407,2
317,20230408,2
317,20230410,2
317,20230501,2
317,20230526,2
317,20230622,2
317,20230701,2
317,20230930,2
317,20231002,2
317,20231023,2
317,20231225,2
318,20230124,2
318,20230125,2
318,20230405,2
318,20230407,2
318,20230408,2
318,20230526,2
318,20230622,2
318,20230701,2
318,20230930,2
318,20231226,2
319,20230102,2
319,20230123,2
319,20230124,2
319,20230125,2
319,20230405,2
319,20230407,2
319,20230408,2
319,20230410,2
319,20230501,2
319,20230526,2
319,20230622,2
319,20230701,2
319,20230930,2
319,20231002,2
319,20231023,2
319,20231225,2
319,20231226,2
321,20230102,2
321,20230123,2
321,20230410,2
321,20230501,2
321,20231002,2
321,20231023,2
321,20231225,2
322,20230124,2
322,20231226,2
323,20230102,2
323,20230123,2
323,20230124,2
323,20230410,2
323,20230501,2
323,20231002,2
323,20231023,2
323,20231225,2
323,20231226,2
324,20230125,2
324,20230405,2
325,20230102,2
325,20230123,2
325,20230125,2
325,20230405,2
325,20230410,2
325,20230501,2
325,20231002,2
325,20231023,2
325,20231225,2
326,20230124,2
326,20230125,2
326,20230405,2
326,20231226,2
327,20230102,2
327,20230123,2
327,20230124,2
327,20230125,2
327,20230405,2
327,20230410,2
327,20230501,2
327,20231002,2
327,20231023,2
327,20231225,2
327,20231226,2
328,20230622,2
329,20230102,2
329,20230123,2
329,20230410,2
329,20230501,2
329,20230622,2
329,20231002,2
329,20231023,2
329,20231225,2
330,20230124,2
330,20230622,2
330,20231226,2
331,20230102,2
331,20230123,2
331,20230124,2
331,20230410,2
331,20230501,2
331,20230622,2
331,20231002,2
331,20231023,2
331,20231225,2
331,20231226,2
332,20230125,2
332,20230405,2
332,20230622,2
333,20230102,2
333,20230123,2
333,20230125,2
333,20230405,2
333,20230410,2
333,20230501,2
333,20230622,2
333,20231002,2
333,20231023,2
333,20231225,2
334,20230124,2
334,20230125,2
334,20230405,2
334,20230622,2
334,20231226,2
335,20230102,2
335,20230123,2
335,20230124,2
335,20230125,2
335,20230405,2
335,20230410,2
335,20230501,2
335,20230622,2
335,20231002,2
335,20231023,2
335,20231225,2
335,20231226,2
336,20230407,2
336,20230526,2
337,20230102,2
337,20230123,2
337,20230407,2
337,20230410,2
337,20230501,2
337,20230526,2
337,20231002,2
337,20231023,2
337,20231225,2
338,20230124,2
338,20230407,2
338,20230526,2
338,20231226,2
339,20230102,2
339,20230123,2
339,20230124,2
339,20230407,2
339,20230410,2
339,20230501,2
339,20230526,2
339,20231002,2
339,20231023,2
339,20231225,2
339,20231226,2
340,20230125,2
340,20230405,2
340,20230407,2
340,20230526,2
341,20230102,2
341,20230123,2
341,20230125,2
341,20230405,2
341,20230407,2
341,20230410,2
341,20230501,2
341,20230526,2
341,20231002,2
341,20231023,2
341,20231225,2
342,20230124,2
342,20230125,2
342,20230405,2
342,20230407,2
342,20230526,2
342,20231226,2
343,20230102,2
343,20230123,2
343,20230124,2
343,20230125,2
343,20230405,2
343,20230407,2
343,20230410,2
343,20230501,2
343,20230526,2
343,20231002,2
343,20231023,2
343,20231225,2
343,20231226,2
344,20230407,2
344,20230526,2
344,20230622,2
345,20230102,2
345,20230123,2
345,20230407,2
345,20230410,2
345,20230501,2
345,20230526,2
345,20230622,2
345,20231002,2
345,20231023,2
345,20231225,2
346,20230124,2
346,20230407,2
346,20230526,2
346,20230622,2
346,20231226,2
347,20230102,2
347,20230123,2
347,20230124,2
347,20230407,2
347,20230410,2
347,20230501,2
347,20230526,2
347,20230622,2
347,20231002,2
347,20231023,2
347,20231225,2
347,20231226,2
348,20230125,2
348,20230405,2
348,20230407,2
348,20230526,2
348,20230622,2
349,20230102,2
349,20230123,2
349,20230125,2
349,20230405,2
349,20230407,2
349,20230410,2
349,20230501,2
349,20230526,2
349,20230622,2
349,20231002,2
349,20231023,2
349,20231225,2
350,20230124,2
350,20230125,2
350,20230405,2
350,20230407,2
350,20230526,2
350,20230622,2
350,20231226,2
351,20230102,2
351,20230123,2
351,20230124,2
351,20230125,2
351,20230405,2
351,20230407,2
351,20230410,2
351,20230501,2
351,20230526,2
351,20230622,2
351,20231002,2
351,20231023,2
351,20231225,2
351,20231226,2
352,20230408,2
352,20230701,2
352,20230930,2
353,20230102,2
353,20230123,2
353,20230408,2
353,20230410,2
353,20230501,2
353,20230701,2
353,20230930,2
353,20231002,2
353,20231023,2
353,20231225,2
354,20230124,2
354,20230408,2
354,20230701,2
354,20230930,2
354,20231226,2
355,20230102,2
355,20230123,2
355,20230124,2
355,20230408,2
355,20230410,2
355,20230501,2
355,20230701,2
355,20230930,2
355,20231002,2
355,20231023,2
355,20231225,2
355,20231226,2
356,20230125,2
356,20230405,2
356,20230408,2
356,20230701,2
356,20230930,2
357,20230102,2
357,20230123,2
357,20230125,2
357,20230405,2
357,20230408,2
357,20230410,2
357,20230501,2
357,20230701,2
357,20230930,2
357,20231002,2
357,20231023,2
357,20231225,2
358,20230124,2
358,20230125,2
358,20230405,2
358,20230408,2
358,20230701,2
358,20230930,2
358,20231226,2
359,20230102,2
359,20230123,2
359,20230124,2
359,20230125,2
359,20230405,2
359,20230408,2
359,20230410,2
359,20230501,2
359,20230701,2
359,20230930,2
359,20231002,2
359,20231023,2
359,20231225,2
359,20231226,2
360,20230408,2
360,20230622,2
360,20230701,2
360,20230930,2
361,20230102,2
361,20230123,2
361,20230408,2
361,20230410,2
361,20230501,2
361,20230622,2
361,20230701,2
361,20230930,2
361,20231002,2
361,20231023,2
361,20231225,2
362,20230124,2
362,20230408,2
362,20230622,2
362,20230701,2
362,20230930,2
362,20231226,2
363,20230102,2
363,20230123,2
363,20230124,2
363,20230408,2
363,20230410,2
363,20230501,2
363,20230622,2
363,20230701,2
363,20230930,2
363,20231002,2
363,20231023,2
363,20231225,2
363,20231226,2
364,20230125,2
364,20230405,2
364,20230408,2
364,20230622,2
364,20230701,2
364,20230930,2
365,20230102,2
365,20230123,2
365,20230125,2
365,20230405,2
365,20230408,2
365,20230410,2
365,20230501,2
365,20230622,2
365,20230701,2
365,20230930,2
365,20231002,2
365,20231023,2
365,20231225,2
366,20230124,2
366,20230125,2
366,20230405,2
366,20230408,2
366,20230622,2
366,20230701,2
366,20230930,2
366,20231226,2
367,20230102,2
367,20230123,2
367,20230124,2
367,20230125,2
367,20230405,2
367,20230408,2
367,20230410,2
367,20230501,2
367,20230622,2
367,20230701,2
367,20230930,2
367,20231002,2
367,20231023,2
367,20231225,2
367,20231226,2
368,20230407,2
368,20230408,2
368,20230526,2
368,20230701,2
368,20230930,2
369,20230102,2
369,20230123,2
369,20230407,2
369,20230408,2
369,20230410,2
369,20230501,2
369,20230526,2
369,20230701,2
369,20230930,2
369,20231002,2
369,20231023,2
369,20231225,2
370,20230124,2
370,20230407,2
370,20230408,2
370,20230526,2
370,20230701,2
370,20230930,2
370,20231226,2
371,20230102,2
371,20230123,2
371,20230124,2
371,20230407,2
371,20230408,2
371,20230410,2
371,20230501,2
371,20230526,2
371,20230701,2
371,20230930,2
371,20231002,2
371,20231023,2
371,20231225,2
371,20231226,2
372,20230125,2
372,20230405,2
372,20230407,2
372,20230408,2
372,20230526,2
372,20230701,2
372,20230930,2
373,20230102,2
373,20230123,2
373,20230125,2
373,20230405,2
373,20230407,2
373,20230408,2
373,20230410,2
373,20230501,2
373,20230526,2
373,20230701,2
373,20230930,2
373,20231002,2
373,20231023,2
373,20231225,2
374,20230124,2
374,20230125,2
374,20230405,2
374,20230407,2
374,20230408,2
374,20230526,2
374,20230701,2
374,20230930,2
374,20231226,2
375,20230102,2
375,20230123,2
375,20230124,2
375,20230125,2
375,20230405,2
375,20230407,2
375,20230408,2
375,20230410,2
375,20230501,2
375,20230526,2
375,20230701,2
375,20230930,2
375,20231002,2
375,20231023,2
375,20231225,2
375,20231226,2
376,20230407,2
376,20230408,2
376,20230526,2
376,20230622,2
376,20230701,2
376,20230930,2
377,20230102,2
377,20230123,2
377,20230407,2
377,20230408,2
377,20230410,2
377,20230501,2
377,20230526,2
377,20230622,2
377,20230701,2
377,20230930,2
377,20231002,2
377,20231023,2
377,20231225,2
378,20230124,2
378,20230407,2
378,20230408,2
378,20230526,2
378,20230622,2
378,20230701,2
378,20230930,2
378,20231226,2
379,20230102,2
379,20230123,2
379,20230124,2
379,20230407,2
379,20230408,2
379,20230410,2
379,20230501,2
379,20230526,2
379,20230622,2
379,20230701,2
379,20230930,2
379,20231002,2
379,20231023,2
379,20231225,2
379,20231226,2
380,20230125,2
380,20230405,2
380,20230407,2
380,20230408,2
380,20230526,2
380,20230622,2
380,20230701,2
380,20230930,2
381,20230102,2
381,20230123,2
381,20230125,2
381,20230405,2
381,20230407,2
381,20230408,2
381,20230410,2
381,20230501,2
381,20230526,2
381,20230622,2
381,20230701,2
381,20230930,2
381,20231002,2
381,20231023,2
381,20231225,2
382,20230124,2
382,20230125,2
382,20230405,2
382,20230407,2
382,20230408,2
382,20230526,2
382,20230622,2
382,20230701,2
382,20230930,2
382,20231226,2
383,20230102,2
383,20230123,2
383,20230124,2
383,20230125,2
383,20230405,2
383,20230407,2
383,20230408,2
383,20230410,2
383,20230501,2
383,20230526,2
383,20230622,2
383,20230701,2
383,20230930,2
383,20231002,2
383,20231023,2
383,20231225,2
383,20231226,2
384,20230102,1
384,20230123,1
384,20230124,1
384,20230125,1
384,20230405,1
384,20230407,1
384,20230408,1
384,20230410,1
384,20230501,1
384,20230526,1
384,20230622,1
384,20230701,1
384,20230930,1
384,20231002,1
384,20231023,1
384,20231225,1
384,20231226,1
385,20230124,1
385,20230125,1
385,20230405,1
385,20230407,1
385,20230408,1
385,20230526,1
385,20230622,1
385,20230701,1
385,20230930,1
385,20231226,1
386,20230102,1
386,20230123,1
386,20230125,1
386,20230405,1
386,20230407,1
386,20230408,1
386,20230410,1
386,20230501,1
386,20230526,1
386,20230622,1
386,20230701,1
386,20230930,1
386,20231002,1
386,20231023,1
386,20231225,1
387,20230125,1
387,20230405,1
387,20230407,1
387,20230408,1
387,20230526,1
387,20230622,1
387,20230701,1
387,20230930,1
388,20230102,1
388,20230123,1
388,20230124,1
388,20230407,1
388,20230408,1
388,20230410,1
388,20230501,1
388,20230526,1
388,20230622,1
388,20230701,1
388,20230930,1
388,20231002,1
388,20231023,1
388,20231225,1
388,20231226,1
389,20230124,1
389,20230407,1
389,20230408,1
389,20230526,1
389,20230622,1
389,20230701,1
389,20230930,1
389,20231226,1
390,20230102,1
390,20230123,1
390,20230407,1
390,20230408,1
390,20230410,1
390,20230501,1
390,20230526,1
390,20230622,1
390,20230701,1
390,20230930,1
390,20231002,1
390,20231023,1
390,20231225,1
391,20230407,1
391,20230408,1
391,20230526,1
391,20230622,1
391,20230701,1
391,20230930,1
392,20230102,1
392,20230123,1
392,20230124,1
392,20230125,1
392,20230405,1
392,20230407,1
392,20230408,1
392,20230410,1
392,20230501,1
392,20230526,1
392,20230701,1
392,20230930,1
392,20231002,1
392,20231023,1
392,20231225,1
392,20231226,1
393,20230124,1
393,20230125,1
393,20230405,1
393,20230407,1
393,20230408,1
393,20230526,1
393,20230701,1
393,20230930,1
393,20231226,1
394,20230102,1
394,20230123,1
394,20230125,1
394,20230405,1
394,20230407,1
394,20230408,1
394,20230410,1
394,20230501,1
394,20230526,1
394,20230701,1
394,20230930,1
394,20231002,1
394,20231023,1
394,20231225,1
395,20230125,1
395,20230405,1
395,20230407,1
395,20230408,1
395,20230526,1
395,20230701,1
395,20230930,1
396,20230102,1
396,20230123,1
396,20230124,1
396,20230407,1
396,20230408,1
396,20230410,1
396,20230501,1
396,20230526,1
396,20230701,1
396,20230930,1
396,20231002,1
396,20231023,1
396,20231225,1
396,20231226,1
397,20230124,1
397,20230407,1
397,20230408,1
397,20230526,1
397,20230701,1
397,20230930,1
397,20231226,1
398,20230102,1
398,20230123,1
398,20230407,1
398,20230408,1
398,20230410,1
398,20230501,1
398,20230526,1
398,20230701,1
398,20230930,1
398,20231002,1
398,20231023,1
398,20231225,1
399,20230407,1
399,20230408,1
399,20230526,1
399,20230701,1
399,20230930,1
400,20230102,1
400,20230123,1
400,20230124,1
400,20230125,1
400,20230405,1
400,20230408,1
400,20230410,1
400,20230501,1
400,20230622,1
400,20230701,1
400,20230930,1
400,20231002,1
400,20231023,1
400,20231225,1
400,20231226,1
401,20230124,1
401,20230125,1
401,20230405,1
401,20230408,1
401,20230622,1
401,20230701,1
401,20230930,1
401,20231226,1
402,20230102,1
402,20230123,1
402,20230125,1
402,20230405,1
402,20230408,1
402,20230410,1
402,20230501,1
402,20230622,1
402,20230701,1
402,20230930,1
402,20231002,1
402,20231023,1
402,20231225,1
403,20230125,1
403,20230405,1
403,20230408,1
403,20230622,1
403,20230701,1
403,20230930,1
404,20230102,1
404,20230123,1
404,20230124,1
404,20230408,1
404,20230410,1
404,20230501,1
404,20230622,1
404,20230701,1
404,20230930,1
404,20231002,1
404,20231023,1
404,20231225,1
404,20231226,1
